sample_id,relative_path,filename,ground_truth_index,synset,class_name,split,sha256
b0131,data/raw/imagenette2-320/val/n02979186/n02979186_20220.JPEG,n02979186_20220.JPEG,482,n02979186,cassette_player,val,cc3f9f52aa4e332f254c6dba152ec05498d2db6c76704f14031a21919ae2bd1f
b0132,data/raw/imagenette2-320/val/n02979186/n02979186_11971.JPEG,n02979186_11971.JPEG,482,n02979186,cassette_player,val,99e7f7b76f0e60c035a4d8e3f38454de07bc6fa6e462bc2a7325bc8186f6b3ab
b0133,data/raw/imagenette2-320/val/n02979186/n02979186_9371.JPEG,n02979186_9371.JPEG,482,n02979186,cassette_player,val,91226ebe2c667b9b5920785c96acf03b3a77327eb7250de7f47f50b9c04a2e56
b0134,data/raw/imagenette2-320/val/n02979186/n02979186_20701.JPEG,n02979186_20701.JPEG,482,n02979186,cassette_player,val,eb8f930f7b50901efa728b0653bb2c1e38dd18a9dce6fa67356a9f7fa3bad8c6
b0135,data/raw/imagenette2-320/val/n02979186/n02979186_19390.JPEG,n02979186_19390.JPEG,482,n02979186,cassette_player,val,a95e418a21ac6e15df7d77e80e543f03af8818fc07c494352d5c628deb129bc8
b0136,data/raw/imagenette2-320/val/n02979186/n02979186_15521.JPEG,n02979186_15521.JPEG,482,n02979186,cassette_player,val,623fac1431108cdc06a20dacf0f64d7ff399d4564a6e52a1d519738cc03ba890
b0137,data/raw/imagenette2-320/val/n02979186/n02979186_2742.JPEG,n02979186_2742.JPEG,482,n02979186,cassette_player,val,7bfb0fca080ed34a48b4b810c075875d50ee9c576b958e8a56af2b91e8caede6
b0138,data/raw/imagenette2-320/val/n02979186/n02979186_4971.JPEG,n02979186_4971.JPEG,482,n02979186,cassette_player,val,0682aff4203d8d7233e999c4ae23fccd091f1a66d841ebd20754568ed0667bc3
b0139,data/raw/imagenette2-320/val/n02979186/n02979186_21401.JPEG,n02979186_21401.JPEG,482,n02979186,cassette_player,val,269522c92a42aaba2e6c2f1bbdb9e3e81d07119b66ad8f054da1fb5e1b3ad816
b0140,data/raw/imagenette2-320/val/n02979186/ILSVRC2012_val_00043731.JPEG,ILSVRC2012_val_00043731.JPEG,482,n02979186,cassette_player,val,dcd6094bb0f9507b04c752b13a38a41fbe546139943aa60b3fa4bd2479b966e1
b0141,data/raw/imagenette2-320/val/n02979186/n02979186_2051.JPEG,n02979186_2051.JPEG,482,n02979186,cassette_player,val,14c0bb5ca229af91a6d7ca91f62df4a42c94a5c69542c433a39c575964277bf6
b0142,data/raw/imagenette2-320/val/n02979186/n02979186_21392.JPEG,n02979186_21392.JPEG,482,n02979186,cassette_player,val,0841f51ee1b249a0245e6fa21f8912cf9945e9cd4e7266fece67607c8383134d
b0143,data/raw/imagenette2-320/val/n02979186/n02979186_3620.JPEG,n02979186_3620.JPEG,482,n02979186,cassette_player,val,d599456fa956871b7864005ea0a85556fd7032f8f2d0ae91f256e969cacea328
b0144,data/raw/imagenette2-320/val/n02979186/n02979186_2981.JPEG,n02979186_2981.JPEG,482,n02979186,cassette_player,val,15796ecd58e3715c9bbd6c81daac70d43627250ce7d09459c3f677975696dff4
b0145,data/raw/imagenette2-320/val/n02979186/n02979186_931.JPEG,n02979186_931.JPEG,482,n02979186,cassette_player,val,dc559e5ac6de74f6de6c6b776b39fcefe91e50317a300486070230726b094e49
b0146,data/raw/imagenette2-320/val/n02979186/n02979186_9232.JPEG,n02979186_9232.JPEG,482,n02979186,cassette_player,val,7f5a12c658b5e2e5952dbb174b661f6028e90b23d09c765b3dee5e9c362b83e3
b0147,data/raw/imagenette2-320/val/n02979186/n02979186_19190.JPEG,n02979186_19190.JPEG,482,n02979186,cassette_player,val,abe7f20241f3834742bdb44be364c079a7f5e3ce3bf1a1b7cda2291f6643b362
b0148,data/raw/imagenette2-320/val/n02979186/n02979186_13950.JPEG,n02979186_13950.JPEG,482,n02979186,cassette_player,val,3d2ab7e3767d9f980f14378f563c79a4ce391af839f9ba470f794b380df6a495
b0149,data/raw/imagenette2-320/val/n02979186/n02979186_1542.JPEG,n02979186_1542.JPEG,482,n02979186,cassette_player,val,895fbd04d4cec2e4a9d5742f5ce379b1eaa0705c13507dbd6c5843bb2f68ff6e
b0150,data/raw/imagenette2-320/val/n03000684/n03000684_17431.JPEG,n03000684_17431.JPEG,491,n03000684,chain_saw,val,c36eb2bd7e0bf974ee3227fd86b77136796ec64238b6f00d51b2cb50efbd228c
b0151,data/raw/imagenette2-320/val/n03000684/n03000684_9260.JPEG,n03000684_9260.JPEG,491,n03000684,chain_saw,val,2792d05e1677e1be3bd47146595d6b92153fc4f3348a81168c5a9477dec9b010
b0152,data/raw/imagenette2-320/val/n03000684/n03000684_10820.JPEG,n03000684_10820.JPEG,491,n03000684,chain_saw,val,b99ea5c0a310d0a64beaa7b468ac7bc2fc96434e5041557af2f3d17fb0602a24
b0153,data/raw/imagenette2-320/val/n03000684/n03000684_1100.JPEG,n03000684_1100.JPEG,491,n03000684,chain_saw,val,439d7b498b1340956b536da09ecb67b200746e0ee537eb20c2646e0de2e548f6
b0154,data/raw/imagenette2-320/val/n03000684/n03000684_7822.JPEG,n03000684_7822.JPEG,491,n03000684,chain_saw,val,5069492fca1716ccb336268511eb3f54553cd1b0dc43c6472b44e93b3cc1beff
b0155,data/raw/imagenette2-320/val/n03000684/n03000684_3470.JPEG,n03000684_3470.JPEG,491,n03000684,chain_saw,val,bbc9bed840fa15cd156d3bb9b7a896dbcf38908604379cf3657f563c7a8c155b
b0156,data/raw/imagenette2-320/val/n03000684/n03000684_13352.JPEG,n03000684_13352.JPEG,491,n03000684,chain_saw,val,1d73116f37c95d7ff17dc3dadfb70f879e35163fc97cc5b793eff27c2fd017be
b0157,data/raw/imagenette2-320/val/n03000684/n03000684_2961.JPEG,n03000684_2961.JPEG,491,n03000684,chain_saw,val,45f4e6d8989756836c1485365251f1bf5bee51d1fa435d36349dd12a037877ae
b0158,data/raw/imagenette2-320/val/n03000684/n03000684_5970.JPEG,n03000684_5970.JPEG,491,n03000684,chain_saw,val,0878b7d6df452cfb1e9552978f86d3b041cad4c8880a0eec94f761cf3da96c6c
b0159,data/raw/imagenette2-320/val/n03000684/n03000684_30692.JPEG,n03000684_30692.JPEG,491,n03000684,chain_saw,val,d817c2061cbca1da383faa7fe0fd1ae7b9dc56db916515458aeb439fa2b028ae
b0160,data/raw/imagenette2-320/val/n03000684/n03000684_9182.JPEG,n03000684_9182.JPEG,491,n03000684,chain_saw,val,ddb0357c66e211e399431ca82c1a3fb22be3354d9c0a0ecda0bb8a21b5a6b4a8
b0161,data/raw/imagenette2-320/val/n03000684/n03000684_33461.JPEG,n03000684_33461.JPEG,491,n03000684,chain_saw,val,1cb654a6b55481b64644734a72261ef3b8607fc0674df50e13bf64bf9f4d5655
b0162,data/raw/imagenette2-320/val/n03000684/n03000684_33281.JPEG,n03000684_33281.JPEG,491,n03000684,chain_saw,val,0d225ed307abaa0614b8967a9b1c1517948766330421e5ed484cacdf41b62dfd
b0163,data/raw/imagenette2-320/val/n03000684/n03000684_4012.JPEG,n03000684_4012.JPEG,491,n03000684,chain_saw,val,15734d45953bd156947383af96cab387f0cd57a6d1cd19a1e2be1666c42f57d8
b0164,data/raw/imagenette2-320/val/n03000684/n03000684_36420.JPEG,n03000684_36420.JPEG,491,n03000684,chain_saw,val,26959d32ca3b4b4ae2bc3666cda1d54ce44c832c17580520188315006a7230b1
b0165,data/raw/imagenette2-320/val/n03000684/n03000684_14132.JPEG,n03000684_14132.JPEG,491,n03000684,chain_saw,val,098b9d5a05afbd8e18d978f2abb81d475210c0b1a259d78141ce58f98acba458
b0166,data/raw/imagenette2-320/val/n03000684/n03000684_7312.JPEG,n03000684_7312.JPEG,491,n03000684,chain_saw,val,bb401d100f65fec83fb2c449b99428d025b73ca9e4277e320b355a0802d03aaf
b0167,data/raw/imagenette2-320/val/n03000684/n03000684_27361.JPEG,n03000684_27361.JPEG,491,n03000684,chain_saw,val,acfcc9398e142bc59c3d473869282352b38b9506fb7c56d669963683135e8a57
b0168,data/raw/imagenette2-320/val/n03000684/n03000684_17330.JPEG,n03000684_17330.JPEG,491,n03000684,chain_saw,val,3b7d1697024eb4009f7345ca89780a07b61df77bd0921a4158875461c8693b20
b0169,data/raw/imagenette2-320/val/n03000684/n03000684_23960.JPEG,n03000684_23960.JPEG,491,n03000684,chain_saw,val,6fea920fd8ee7488e0b3926a826b28440881b20899f1e7f09b3f07e90e84b80c
b0170,data/raw/imagenette2-320/val/n03000684/n03000684_4472.JPEG,n03000684_4472.JPEG,491,n03000684,chain_saw,val,c451cc19e7ab8a181ed9d44cafb0402a4329a4e3d48877518cf87dfdfff107c1
b0171,data/raw/imagenette2-320/val/n03000684/n03000684_33902.JPEG,n03000684_33902.JPEG,491,n03000684,chain_saw,val,3e6f4241c22f691bb57854ab809622541d8852521716c4c4d5a455657e7a7ccd
b0172,data/raw/imagenette2-320/val/n03000684/n03000684_14600.JPEG,n03000684_14600.JPEG,491,n03000684,chain_saw,val,6619c6e155ac1cdff30517013f9b6b163d865fa2ba5e4bc3a286ff4561e3c161
b0173,data/raw/imagenette2-320/val/n03000684/n03000684_931.JPEG,n03000684_931.JPEG,491,n03000684,chain_saw,val,b96106bb0cbc0ab38e3d3508bf6a2a4bc5c4baf5c73818da8ecada53b19977ee
b0174,data/raw/imagenette2-320/val/n03000684/n03000684_8831.JPEG,n03000684_8831.JPEG,491,n03000684,chain_saw,val,8cf668a36dbba19cecfb9605e7cae10f8ab1373865236d23ea768a563014b305
b0175,data/raw/imagenette2-320/val/n03000684/n03000684_3361.JPEG,n03000684_3361.JPEG,491,n03000684,chain_saw,val,7bee4fb7f15e8d0680a6b5810d2bc9a91c0ad8f0102ce83f2e55f0cff13f3a8e
b0176,data/raw/imagenette2-320/val/n03000684/ILSVRC2012_val_00036092.JPEG,ILSVRC2012_val_00036092.JPEG,491,n03000684,chain_saw,val,62bb05e0a9136948b4971cf9d5fa4cae04cdaf2503d26cd6635108913b702bbc
b0177,data/raw/imagenette2-320/val/n03000684/ILSVRC2012_val_00011170.JPEG,ILSVRC2012_val_00011170.JPEG,491,n03000684,chain_saw,val,005189a873b43429b340dc8026fed7da71f2212b4a49f7aeeda846d0294c07a8
b0178,data/raw/imagenette2-320/val/n03000684/n03000684_6471.JPEG,n03000684_6471.JPEG,491,n03000684,chain_saw,val,534b2653d0b5f542c3764209cd8f2d029a1ed3bb3df4eaa22bfe338f3c98621c
b0179,data/raw/imagenette2-320/val/n03000684/n03000684_34011.JPEG,n03000684_34011.JPEG,491,n03000684,chain_saw,val,083de57863d11ffb4b4909f2998e32cef5d5cf0cf9810adf477e803d2eb1ea7a
b0180,data/raw/imagenette2-320/val/n03000684/n03000684_9752.JPEG,n03000684_9752.JPEG,491,n03000684,chain_saw,val,26b751700f9e36808603fa218f84a049786fea048876660a83c54bc6b20c7a60
b0181,data/raw/imagenette2-320/val/n03000684/ILSVRC2012_val_00011951.JPEG,ILSVRC2012_val_00011951.JPEG,491,n03000684,chain_saw,val,62920f3529a5dc33db76e387a0dbd2690f275e006ba4d72af93c1b48a4276fab
b0182,data/raw/imagenette2-320/val/n03000684/n03000684_13071.JPEG,n03000684_13071.JPEG,491,n03000684,chain_saw,val,88df89b641d954466d8fa3c89e0f475d20b5a9b0ffed034acc60e0d6b9eb1e2d
b0183,data/raw/imagenette2-320/val/n03000684/n03000684_15441.JPEG,n03000684_15441.JPEG,491,n03000684,chain_saw,val,6c274e8b1c9fab07a9427577966ab3cd4ae64fb6d45f0e242417f7c7661ae0b7
b0184,data/raw/imagenette2-320/val/n03000684/n03000684_6160.JPEG,n03000684_6160.JPEG,491,n03000684,chain_saw,val,1b7f771b0c29b1ae96acee3b1e976a66bd120b41f3b1bcc4f5c13179d4e018ca
b0185,data/raw/imagenette2-320/val/n03000684/n03000684_27220.JPEG,n03000684_27220.JPEG,491,n03000684,chain_saw,val,fc6cecb8253eb9e065ca1f9253e819ab63a3eaf77f601f4e778d1668b0f9694b
b0186,data/raw/imagenette2-320/val/n03000684/n03000684_30092.JPEG,n03000684_30092.JPEG,491,n03000684,chain_saw,val,4565aecf0c105496d72382c7ec945a9fc7ea3525cdc0c1e96a3c778de7106126
b0187,data/raw/imagenette2-320/val/n03000684/n03000684_24332.JPEG,n03000684_24332.JPEG,491,n03000684,chain_saw,val,99339289aa91c307c5ae04cae79a05b9ed5c937052d2a3e9f40fbd469eba56a7
b0188,data/raw/imagenette2-320/val/n03000684/n03000684_27981.JPEG,n03000684_27981.JPEG,491,n03000684,chain_saw,val,06fbd567a4a5afe4aca257fab493be97197896cce7b999cd824049e9b62d86f9
b0189,data/raw/imagenette2-320/val/n03000684/n03000684_272.JPEG,n03000684_272.JPEG,491,n03000684,chain_saw,val,7e6985b40f3b0c70ac2cf47265b2d06a75b3f8443cf46e6963665f45c7c69e03
b0190,data/raw/imagenette2-320/val/n03000684/n03000684_1821.JPEG,n03000684_1821.JPEG,491,n03000684,chain_saw,val,f9d81d6f8a00ad205de1ae09db6f1c906e7676692efe0d7a1e97a60370c3051a
b0191,data/raw/imagenette2-320/val/n03000684/n03000684_7161.JPEG,n03000684_7161.JPEG,491,n03000684,chain_saw,val,3960cb5e2905f6db01c7fa30f58a134c573787cbbcec10ed2ca5d56aadb47e31
b0192,data/raw/imagenette2-320/val/n03000684/n03000684_6710.JPEG,n03000684_6710.JPEG,491,n03000684,chain_saw,val,3804cdbce34c156ada93a1ff191605fee6295913dcf08f85b0d10a97063ccddc
b0193,data/raw/imagenette2-320/val/n03000684/n03000684_29900.JPEG,n03000684_29900.JPEG,491,n03000684,chain_saw,val,efab82d6b11ffff0bf24b1cf3a387a9cb57a28e5ad36bdc338526475a8e00cb4
b0194,data/raw/imagenette2-320/val/n03000684/n03000684_7790.JPEG,n03000684_7790.JPEG,491,n03000684,chain_saw,val,7d58d1dd6b5ccec331d34dcde40b253c7f5d9c13c2ec10f41f40d3b29a3421c5
b0195,data/raw/imagenette2-320/val/n03000684/n03000684_2610.JPEG,n03000684_2610.JPEG,491,n03000684,chain_saw,val,36ee55929c89a61201ccb3d612b8efc29f61363bec28d3aea343d214ab12b8ef
b0196,data/raw/imagenette2-320/val/n03000684/n03000684_2922.JPEG,n03000684_2922.JPEG,491,n03000684,chain_saw,val,dda2fd3d8bea8c62eab5c809a018a84d72aa04383648fd76a3a5fd1eead7edb6
b0197,data/raw/imagenette2-320/val/n03000684/n03000684_19272.JPEG,n03000684_19272.JPEG,491,n03000684,chain_saw,val,30d96034e28513d07fe5b24a86f3985e6fa1e2ea8f06610ffa7b4ae618bde62a
b0198,data/raw/imagenette2-320/val/n03000684/n03000684_13402.JPEG,n03000684_13402.JPEG,491,n03000684,chain_saw,val,d9555c48f15af74927ef17f1e28fa5e79bc951f4b46d79d95061a36d5a4808fa
b0199,data/raw/imagenette2-320/val/n03000684/n03000684_31000.JPEG,n03000684_31000.JPEG,491,n03000684,chain_saw,val,9acd6d70b2cec7de580792db37a5178459296e2f0369b9f2594128eaf939c54c
b0200,data/raw/imagenette2-320/val/n03028079/n03028079_29670.JPEG,n03028079_29670.JPEG,497,n03028079,church,val,e1f3f82b174b2e0d7a870c0cc2a4af1e479a660f73f359ea1f4a593db4f0e767
b0201,data/raw/imagenette2-320/val/n03028079/ILSVRC2012_val_00019331.JPEG,ILSVRC2012_val_00019331.JPEG,497,n03028079,church,val,debe7b00a66d0d2b3e1aa7477dbc2eac81df1d52d2dd15b78604a70a71840709
b0202,data/raw/imagenette2-320/val/n03028079/n03028079_57572.JPEG,n03028079_57572.JPEG,497,n03028079,church,val,eef63385fa006cdace16ab700d9a524cde6e695ce038092068b20ce6166fcd7b
b0203,data/raw/imagenette2-320/val/n03028079/n03028079_7882.JPEG,n03028079_7882.JPEG,497,n03028079,church,val,00f314d6392389f02ec3dcd372555e1f18db41f7d97603b5a5d93281015d37bc
b0204,data/raw/imagenette2-320/val/n03028079/n03028079_8360.JPEG,n03028079_8360.JPEG,497,n03028079,church,val,d4c2a0582bccef6149ce83a6b08675f4057a365e83c4ccfa71ae9fb65700ad01
b0205,data/raw/imagenette2-320/val/n03028079/n03028079_11591.JPEG,n03028079_11591.JPEG,497,n03028079,church,val,8d7bd022ebe708e920fa21e18ec0bcecf26c55a4cd6e070962c7cb9b027d22c1
b0206,data/raw/imagenette2-320/val/n03028079/n03028079_8611.JPEG,n03028079_8611.JPEG,497,n03028079,church,val,f2de719494555133e0660357552e55314d5160b1d73baa908fd626ac606b5282
b0207,data/raw/imagenette2-320/val/n03028079/n03028079_41101.JPEG,n03028079_41101.JPEG,497,n03028079,church,val,f3695b5d5254682011ab69622d03683e80e90c1726f8d33061d76ca2a4b372e0
b0208,data/raw/imagenette2-320/val/n03028079/n03028079_29412.JPEG,n03028079_29412.JPEG,497,n03028079,church,val,14f06b6438130c36b93e07a8167fb6d4ab8a1be698c0656ca64f605d5fe9de7e
b0209,data/raw/imagenette2-320/val/n03028079/n03028079_56741.JPEG,n03028079_56741.JPEG,497,n03028079,church,val,a140b9005edb34ed113e50c986e60c7ba5e805347d5403c40cc6c11f51b8a812
b0210,data/raw/imagenette2-320/val/n03028079/n03028079_99351.JPEG,n03028079_99351.JPEG,497,n03028079,church,val,6198afec42d15e861bb5b6b106daf131b31ec1e3ce0a5e09da34b0e83c5b055f
b0211,data/raw/imagenette2-320/val/n03028079/ILSVRC2012_val_00019711.JPEG,ILSVRC2012_val_00019711.JPEG,497,n03028079,church,val,c553e897978f233b1036943c8ddf904bcd8f3a150bbe1a1d1cb5050fd5f9ac41
b0212,data/raw/imagenette2-320/val/n03028079/n03028079_14210.JPEG,n03028079_14210.JPEG,497,n03028079,church,val,ed672a813eac926796a9695eb6efe5752737d4fd41f4870793c404a584e5617f
b0213,data/raw/imagenette2-320/val/n03028079/n03028079_26291.JPEG,n03028079_26291.JPEG,497,n03028079,church,val,407cf31eb5a8c816bcea731a560aeba6f26d651e1755f16a4269df7906a539da
b0214,data/raw/imagenette2-320/val/n03028079/n03028079_12802.JPEG,n03028079_12802.JPEG,497,n03028079,church,val,59ad495a5f9119b90efe14a1ccc9445e5d6dc7a88cd5fac80025a0f7ff63a4f3
b0215,data/raw/imagenette2-320/val/n03028079/n03028079_53551.JPEG,n03028079_53551.JPEG,497,n03028079,church,val,82625306f49e46f17f64639b52c3cb1b68386d94fe3224b81202da203bc2c878
b0216,data/raw/imagenette2-320/val/n03028079/n03028079_25680.JPEG,n03028079_25680.JPEG,497,n03028079,church,val,b1cd73af2bb2ac7f47a15c0cb857f4a5d1d2e5bb18f5c968deff86eaea9b1c50
b0217,data/raw/imagenette2-320/val/n03028079/n03028079_2951.JPEG,n03028079_2951.JPEG,497,n03028079,church,val,e254e72617d5b86a9e47996c1ceb7aa045e1a3bcf49ce16029e58d4ae5f59562
b0218,data/raw/imagenette2-320/val/n03028079/n03028079_13331.JPEG,n03028079_13331.JPEG,497,n03028079,church,val,5de0e9275f16a29ca3b0cbc6ab0c6d93e2ef5c4c430d88a50c582579b6068ff6
b0219,data/raw/imagenette2-320/val/n03028079/n03028079_10410.JPEG,n03028079_10410.JPEG,497,n03028079,church,val,68f3e58c3c5675c25bc1bbfd67c8f77263aec086178de13b27d48de1ec60c485
b0220,data/raw/imagenette2-320/val/n03028079/n03028079_1332.JPEG,n03028079_1332.JPEG,497,n03028079,church,val,be2afd7a394571c9b001e164a1a740e11a0018636da2f74af2b454814e33b88d
b0221,data/raw/imagenette2-320/val/n03028079/n03028079_8661.JPEG,n03028079_8661.JPEG,497,n03028079,church,val,854145d0147b8511494a31ae0c181e45b210bbe41fe9847ff6f6f7151b1f89c2
b0222,data/raw/imagenette2-320/val/n03028079/n03028079_6860.JPEG,n03028079_6860.JPEG,497,n03028079,church,val,699a0a9c0bf0012ff2934ab07fafbd7cf87bb04848814d21e49c7e94222086c6
b0223,data/raw/imagenette2-320/val/n03028079/n03028079_4292.JPEG,n03028079_4292.JPEG,497,n03028079,church,val,afcf1bab00e06ea3f45bfbd8e4be6251d8de7573340e47782d56b43332aff1f4
b0224,data/raw/imagenette2-320/val/n03028079/n03028079_38692.JPEG,n03028079_38692.JPEG,497,n03028079,church,val,10227b9e889c67d3079fec94a24f9c7912dd01681038af4146cde625bcb7e8b2
b0225,data/raw/imagenette2-320/val/n03028079/n03028079_14600.JPEG,n03028079_14600.JPEG,497,n03028079,church,val,a02564db9c942d9b3eaa12c86c423996dbe1501f1ca014d4ac17f4692f62e590
b0226,data/raw/imagenette2-320/val/n03028079/n03028079_28352.JPEG,n03028079_28352.JPEG,497,n03028079,church,val,41f94b96464821135ff5327ecbd50c67f513e696a7e09133a2d5c7262dfea9da
b0227,data/raw/imagenette2-320/val/n03028079/ILSVRC2012_val_00028310.JPEG,ILSVRC2012_val_00028310.JPEG,497,n03028079,church,val,02da1a25a9c6d41c08a744aa69f17710973d76d2b31eea643638b7f8866f8afb
b0228,data/raw/imagenette2-320/val/n03028079/n03028079_26371.JPEG,n03028079_26371.JPEG,497,n03028079,church,val,877c63d5f86d85d88437226ef7e58a8f0d9ef3495ec925e7f168a0ccba15e3aa
b0229,data/raw/imagenette2-320/val/n03028079/n03028079_7250.JPEG,n03028079_7250.JPEG,497,n03028079,church,val,85d507e1d9fbf053bdbb7cdcf9cefeb9328054cc19f7aa25b9a994da5db06a42
b0230,data/raw/imagenette2-320/val/n03028079/n03028079_8132.JPEG,n03028079_8132.JPEG,497,n03028079,church,val,a5d581a20ef6f7d438eb0cb88637b52f6387d333a00f6b54cffec88b6be912e6
b0231,data/raw/imagenette2-320/val/n03028079/n03028079_16960.JPEG,n03028079_16960.JPEG,497,n03028079,church,val,d77b5b9c5f9b835c98da0feecea53607cde107594074a706e3864e7a5cacc06c
b0232,data/raw/imagenette2-320/val/n03028079/n03028079_20670.JPEG,n03028079_20670.JPEG,497,n03028079,church,val,3f41af67658a7ef87907f9bfb4cc7288d626040ccfa1f4a090a5af38cc5932c5
b0233,data/raw/imagenette2-320/val/n03028079/n03028079_28302.JPEG,n03028079_28302.JPEG,497,n03028079,church,val,a19dec85f2803ee938b4da76d9c10034a712b7c4dc3303c7a0584dc48d741af8
b0234,data/raw/imagenette2-320/val/n03028079/ILSVRC2012_val_00046232.JPEG,ILSVRC2012_val_00046232.JPEG,497,n03028079,church,val,51c7299588fa262d28a27abd6da4aeddda06610c091c8b59bf34489fc493da03
b0235,data/raw/imagenette2-320/val/n03028079/n03028079_26601.JPEG,n03028079_26601.JPEG,497,n03028079,church,val,d787cd01ed02cf3ceada8c10f8262a024f6a76f375e9a9cfc326eb7136f68b20
b0236,data/raw/imagenette2-320/val/n03028079/n03028079_7881.JPEG,n03028079_7881.JPEG,497,n03028079,church,val,568a74e0618987e497c1ffadc620631cd451b17c3629af5e73791c9b65235105
b0237,data/raw/imagenette2-320/val/n03028079/n03028079_7171.JPEG,n03028079_7171.JPEG,497,n03028079,church,val,4c7dad4740e145501d8883b1c8e9d6254aad261d5d2919df6ce6ac81ec72f72f
b0238,data/raw/imagenette2-320/val/n03028079/n03028079_2342.JPEG,n03028079_2342.JPEG,497,n03028079,church,val,d093dcce01f30b8d799610f3fa8935c0bc4c83f16071b9871405d188d79a4cd4
b0239,data/raw/imagenette2-320/val/n03028079/n03028079_6720.JPEG,n03028079_6720.JPEG,497,n03028079,church,val,d6680254f62137c374d5eaea6118352abdc85b8628394f9e5cabd25f95fcdbfc
b0240,data/raw/imagenette2-320/val/n03028079/n03028079_3972.JPEG,n03028079_3972.JPEG,497,n03028079,church,val,0e7cb7c75a1b4e88b1df5f0f7fd305c95e1ab71c11c74c5a0992a931c36edbd6
b0241,data/raw/imagenette2-320/val/n03028079/n03028079_4572.JPEG,n03028079_4572.JPEG,497,n03028079,church,val,895e41c88cf7804c4c038246f6f9ce5b6350db76645f5c0160dc677256ca1e9e
b0242,data/raw/imagenette2-320/val/n03028079/n03028079_41342.JPEG,n03028079_41342.JPEG,497,n03028079,church,val,09bcbc27287f0807b6b800e39e2861e605a09dbd9542d468b2aeb07e58a8b3f5
b0243,data/raw/imagenette2-320/val/n03028079/n03028079_26110.JPEG,n03028079_26110.JPEG,497,n03028079,church,val,9e47cdf64e44a3c328f58fa1b454feaf605eb6289b4a3290fe7467a2e43d9865
b0244,data/raw/imagenette2-320/val/n03028079/n03028079_16361.JPEG,n03028079_16361.JPEG,497,n03028079,church,val,9eeeeb59e0ff5efd74163fa10958c015e172e0166d1d4735470024b8b4e7aab4
b0245,data/raw/imagenette2-320/val/n03028079/n03028079_13002.JPEG,n03028079_13002.JPEG,497,n03028079,church,val,deb79ac87334f4116b065015a842d167aacc6cc8711c40c9f29826527b1d7703
b0246,data/raw/imagenette2-320/val/n03028079/ILSVRC2012_val_00007400.JPEG,ILSVRC2012_val_00007400.JPEG,497,n03028079,church,val,366c6d0931cd1d79a40532fd2b354496383d915d3f6cede6e226a26734d164b4
b0247,data/raw/imagenette2-320/val/n03028079/n03028079_5261.JPEG,n03028079_5261.JPEG,497,n03028079,church,val,154cc80107db90ef9c6526a145e153e3f80a444a75b85fe725196de79a0e757d
b0248,data/raw/imagenette2-320/val/n03028079/n03028079_26390.JPEG,n03028079_26390.JPEG,497,n03028079,church,val,876f5a047009f34aee606dbc9f12699b8ac291dd54f6ecda7cd1adb21984a6d8
b0249,data/raw/imagenette2-320/val/n03028079/n03028079_13021.JPEG,n03028079_13021.JPEG,497,n03028079,church,val,a83e6be118a782c7fd6915961fd44bd3d31fe8985b8660556db9c1e5c1443e1f
b0250,data/raw/imagenette2-320/val/n03394916/n03394916_39220.JPEG,n03394916_39220.JPEG,566,n03394916,French_horn,val,7b01798ae3393fac5a7d804447d038248b0178faae825caa47b41146dcb6c056
b0251,data/raw/imagenette2-320/val/n03394916/n03394916_47211.JPEG,n03394916_47211.JPEG,566,n03394916,French_horn,val,0bc154a3bf3c7866b8be9ee499162e036e437efa981dc5cba5bd8345cc7bf38a
b0252,data/raw/imagenette2-320/val/n03394916/n03394916_32800.JPEG,n03394916_32800.JPEG,566,n03394916,French_horn,val,4b4290aabed676c5941e15c982cfb66a6420a3c0fb5200ec3358cb7d4475bbf6
b0253,data/raw/imagenette2-320/val/n03394916/n03394916_3522.JPEG,n03394916_3522.JPEG,566,n03394916,French_horn,val,53fee989287b61dbc31d9f59378f2e3ec39698dd1bc581a1d24fef74a046e951
b0254,data/raw/imagenette2-320/val/n03394916/n03394916_36771.JPEG,n03394916_36771.JPEG,566,n03394916,French_horn,val,5133a2a73c5ddd922b48c262b2402b8e1500cbe4fefdaa658ecdda6d79af48f8
b0255,data/raw/imagenette2-320/val/n03394916/n03394916_45631.JPEG,n03394916_45631.JPEG,566,n03394916,French_horn,val,660a3a35125a3ee5c969b1952ac2db46ecd16e9749cb0c417d593af2e75995a5
b0256,data/raw/imagenette2-320/val/n03394916/n03394916_9851.JPEG,n03394916_9851.JPEG,566,n03394916,French_horn,val,6799531ad1cf3314524d32d05eddaa38f70860e5eeb70fc71f89e68d77cc4359
b0257,data/raw/imagenette2-320/val/n03394916/n03394916_25580.JPEG,n03394916_25580.JPEG,566,n03394916,French_horn,val,c6b613d8f4219bd17a562161deb8669ce849544072c0fc63b155e6ac194c5133
b0258,data/raw/imagenette2-320/val/n03394916/n03394916_35292.JPEG,n03394916_35292.JPEG,566,n03394916,French_horn,val,8d02735f1de0625abcc71c5d8a951cf852a4896a18e78741dac86ed36b80be2c
b0259,data/raw/imagenette2-320/val/n03394916/n03394916_44882.JPEG,n03394916_44882.JPEG,566,n03394916,French_horn,val,33bba3a64dd0e94d99d9bbeef2d923566021707d1027dd43bff4b463e0d29eaf
